vendor_code,name,description,brand,series,color,package_type,package_qty,minibox_qty,purpose,for_entry_doors,for_interior_doors,mounting_type,backset,center_distance,bolt_type,bolt_count,bolt_throw,bolt_diameter,mechanism_type,key_type,key_count,cylinder_included,cylinder_size,cylinder_material,lock_cylinder_hole,square_hole_size,plate_width,plate_height,plate_thickness,body_width,body_height,body_depth
00017213,Замок врезной Avers 0827/60-C-AC,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0827/60,AC,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017215,Замок врезной Avers 0827/60-C-NI,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0827/60,NI,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017205,Замок врезной Avers 0823/60-C-AC,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0823/60,AC,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035130,Замок врезной противопожарный Apecs 2001-Panic-ZN (with DB set),"Описание серии Универсальные замки Apecs 2000-Panic под ручку и евроцилиндр  с межосевым расстоянием 72 мм предназначены для установки на двери эвакуационных  и аварийных выходов. 
 
Замки сертифицированы согласно российских ГОСТ  31471-2011  и ГОСТ  5089-2011.  
Составной квадрат в комплекте замка при его использовании позволяет открывать замок изнутри помещения простым нажатием на ручку, даже если замок закрыт (функция ""Антипаника""). 
Рекомендуемая толщина двери: от 40 мм. 
Рекомендации по использованию с другими товарами (приобретаются отдельно) 
Корпус 2000  
- ручки штанги Apecs 1300A-Panic и Apecs 1700A-Panic; 
- ручка на планке Avers HP-72.1303-BL-RE (для 1300A, 1700A, w/o spring) (B2B); 
- ручки на планке  HP-72.1303-INOX и HP-72.1703-INOX; 
- ответная планка Apecs BP-2000-ZN. 
Корпус 2001 
- ручки штанги Apecs 1300С-Panic 
-тяги врезные Apecs MB-2001-Panic-ZN (1500 mm) (B2B) 
 
Продукция требует профессиональной установки и рекомендована для производителей и установщиков дверей эвакуационных и аварийных выходов.",Apecs,2001,,box,12,,fireproof,yes,,bolts,65.0,0.0,Реверсивный взводной,,25.0,0.0,Без механизма секретности,,,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017204,Замок врезной Avers 0823/60-C-AB,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0823/60,AB,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00013912,Замок врезной Apecs 1623-CR,"Описание серии Замки Apecs серии 16 - универсальные врезные замки под ручку и евроцилиндр для деревянных и  металлических входных дверей с межосевым расстоянием 55 мм. 
По посадочным размерам замки 16 серии подходят для замены замков ДААЗ, Зенит ЗВ4-3.1 (04,06) и замков Меттем с межосевым расстоянием 55 мм. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Рекомендуемая толщина двери: 40 - 60 мм. 
Рекомендации по использованию с другими товарами: 
- механизм секретности  3 класса согласно ГОСТ и выше.",Apecs,1623,CR,box,12,,general,yes,yes,faceplate,55.0,55.0,classic/rectangular,,20.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00010966,Замок врезной Apecs 71-K-CR,"Описание серии Замки с крестовым механизмом секретности для межкомнатных деревянных дверей, технических дверей, дверей подсобных помещений. 
Ответная планка: в комплекте. 
Рекомендуемая толщина двери: 35-60 мм.",Apecs,71,CR,box,48,,Узкопрофильные двери,yes,yes,faceplate,20.0,0.0,classic/rectangular,,23.0,0.0,cylindrical,,5,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00025704,Замок врезной Apecs 7300-20-NIS,"Описание серии Врезные замки для дверей из алюминиевого профиля. 
Ассортимент представлен моделями с роликовым фиксатором (индекс ""R"")  и моделями под ручку с фалевой защелкой. Универсальная фалевая защелка. Роликовый фиксатор регулируется по вылету от 0 до 8 мм. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Замки с фалевой защелкой комплектуются ответной планкой. 
Замки с роликовым фиксатором комплектуются ответной планкой и декоративными накладками на цилиндр. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности  2 класса согласно ГОСТ и выше; 
-  00017881 ручки дверные Apecs H-0903-INOX; 
- 00017882 накладки цилиндровые Apecs DP-C-09-INOX; 
- 00027547 ответная планка Apecs BP-7000-ZN.",Apecs,7300,NI,pack,30,,aluminum profile doors,yes,yes,faceplate,20.0,85.0,classic/rectangular,,15.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016652,Замок врезной Apecs 7000-35-R-NI,"Описание серии Врезные замки для дверей из ПВХ профиля. 
Ассортимент представлен моделями с роликовым фиксатором (индекс ""R"")  и моделями под ручку с фалевой защелкой. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Замки не комплектуются ответной планкой.  
Удаление ключевого отверстия (Backset): 25, 30, 35, 40 и 45 мм. 
В корпусах с Backset 35, 40, 45 мм имеются отверстия для крепления раздельных ручек стяжными винтами, посадочный размер 38 мм. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности  2 класса согласно ГОСТ и выше; 
- 00016666 ручки на планке Apecs HP-92.7005-W; 
- 00016992 ручки дверные Apecs H-0931-W; 
- 00016822 накладки цилиндровые Apecs DP-C-09-W; 
- 00017881 ручки дверные Apecs H-0903-INOX 
- 00017882 накладки цилиндровые Apecs DP-C-09-INOX; 
- 00027547 ответная планка Apecs BP-7000-ZN.",Apecs,7000,NI,pack,30,,PVC profile doors,yes,yes,faceplate,35.0,0.0,classic/rectangular,,25.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00002875,Замок врезной Apecs 1226/60-G,"Описание серии Замки Apecs серии 12 - универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 70 мм.  
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Рекомендуемая толщина двери: 35 - 40 мм. 
Рекомендуемый вес двери: до 40 кг.",Apecs,1226/60,G,box,16,,general,yes,yes,faceplate,40.0,70.0,classic/rectangular,,20.0,0.0,cylindrical,flat key,5,included,30/30,brass,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00034946,Замок врезной противопожарный Avers 2002-ZN (B2B),"Описание серии Противопожарные замки Avers с межосевым расстоянием 72 мм предназначены для установки в сертифицированные деревянные и металлические противопожарные двери. 
Основные особенности противопожарных замков Avers:  
- оцинкованный стальной корпус; 
- механика не содержит легкоплавких деталей; 
- лицевая планка выполнена из оцинкованной стали. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- цилиндровый механизм; 
- ответная планка Apecs BP- 3000; 
- ручки на планке Avers/Apecs под евроцилиндр с межосевым расстоянием 72 мм/раздельные ручки в комплекте с накладками цилиндровыми - Apecs H-0203-BL (DP-C-02), совместно с переходником Apecs 8/9 мм/ раздельные ручки Apecs H-02XX-INOX  с накладками цилиндровыми  Apecs DP-C-02-INOX совместно с переходником Apecs 8/9 мм.",Avers,2002,,pack,24,,fireproof,yes,,bolts,65.0,72.0,classic/rectangular,,14.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016646,Замок врезной Apecs 7000-40-NI,"Описание серии Врезные замки для дверей из ПВХ профиля. 
Ассортимент представлен моделями с роликовым фиксатором (индекс ""R"")  и моделями под ручку с фалевой защелкой. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Замки не комплектуются ответной планкой.  
Удаление ключевого отверстия (Backset): 25, 30, 35, 40 и 45 мм. 
В корпусах с Backset 35, 40, 45 мм имеются отверстия для крепления раздельных ручек стяжными винтами, посадочный размер 38 мм. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности  2 класса согласно ГОСТ и выше; 
- 00016666 ручки на планке Apecs HP-92.7005-W; 
- 00016992 ручки дверные Apecs H-0931-W; 
- 00016822 накладки цилиндровые Apecs DP-C-09-W; 
- 00017881 ручки дверные Apecs H-0903-INOX 
- 00017882 накладки цилиндровые Apecs DP-C-09-INOX; 
- 00027547 ответная планка Apecs BP-7000-ZN.",Apecs,7000,NI,pack,30,,PVC profile doors,yes,yes,faceplate,40.0,92.0,classic/rectangular,,20.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00033845,"Замок врезной сувальдный Avers T-37/S6-CR (w/o BP, w/o DP, 5 keys, shank 60mm)","Описание серии Замки врезные  для входных металлических дверей. 
Замки T-0523-C-L/R - замки врезные для входных металлических дверей, с ручками на планке и дополнительной задвижкой, без цилиндрового механизма. Рекомендуемая толщина двери: 40 - 60 мм. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- цилиндровый механизм. 
Замок T-42 - замок врезной для легких входных металлических дверей под ручку и евроцилиндр.  
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- цилиндровый механизм; 
- ручки на планке под евроцилиндр с межосевым расстоянием 85 мм; 
- ручки раздельные совместно с цилиндровыми накладками: 
- ручки раздельные совместно с броненакладками или защитными накладками на цилиндровый механизм. 
Замок  T-47/S6-CR - замок врезной под сувальдный ключ.  
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- накладки сувальдные. 
Замок T-32 - замок врезной для входных металлических дверей под ручку и евроцилиндр.  
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- цилиндровый механизм; 
- ручки на планке под евроцилиндр с межосевым расстоянием 85 мм; 
- ручки раздельные совместно с цилиндровыми накладками: 
- ручки раздельные совместно с броненакладками или защитными накладками на цилиндровый механизм. 
Замок  T-37/S6-CR - замок врезной под сувальдный ключ.  
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- накладки сувальдные.",Avers,37/,CR,box,20,,general,yes,no,faceplate,68.0,0.0,cylindrical,3,26.0,16.0,sdeadbolt with double bit,,5,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017203,Замок врезной Avers 0823/60-NI,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0823/60,NI,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028094,Замок врезной Avers 2226/70-CR/NIS,"Описание серии Замки Avers серии 22 -  универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 85 мм. В замках 22 серии присутствует подшипник в узле ручки, обеспечивающий плавность хода и долгий ресурс службы. 
Рекомендуемая толщина двери: 
- для замков 2210/60 - 35 - 40 мм; 
- для замков 2223/70 и 2226/70 - 35 - 50 мм. 
Рекомендуемый вес двери: до 50 кг.",Avers,2226/70,CR,box,10,,general,yes,yes,faceplate,45.0,85.0,cylindrical,3,20.0,12.0,cylindrical,flat key,5,included,35/35,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017212,Замок врезной Avers 0827/60-C-AB,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0827/60,AB,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00021074,Замок врезной противопожарный Apecs 1900-ZN,"Описание серии Противопожарные замки Apecs с межосевым расстоянием 72 мм предназначены для установки в сертифицированные деревянные и металлические противопожарные двери. 
Замки сертифицированы согласно российского ГОСТ  5089-2011 по 2 или 3 классу (в зависимости от модели). 
Основные особенности противопожарных замков:  
- оцинкованный стальной корпус; 
- механика не содержит легкоплавких деталей; 
- лицевая  планка выполнена из оцинкованной или  
нержавеющей стали. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности 2 или 3  класса согласно ГОСТ и выше (в зависимости от класса модели замка согласно ГОСТ); 
- ответные планки Apecs BP-1900, BP- 3000 или BP-8300 (в зависимости от модели замка); 
- ручки на планке Apecs под евроцилиндр с межосевым расстоянием 72 мм., 
-раздельные ручки в комплекте с накладками цилиндровыми - H-0203-BL (DP-C-02), совместно с переходником Apecs 8/9 мм.,( для замков 1900,2000,3000) 
- раздельные ручки Apecs H-02XX-INOX  с накладками цилиндровыми  Apecs DP-C-02-INOX совместно с переходником Apecs 8/9 мм. ( для замков 1900,2000,3000)",Apecs,1900,,pack,24,,fireproof,yes,,bolts,65.0,72.0,classic/rectangular,,21.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017208,Замок врезной Avers 0827/60-AB,"Описание серии Врезные замки Avers серии 08 с ручками на планке и цилиндровым механизмом уменьшенного профиля 29,5 мм для легких деревянных дверей малой проходимости, с межосевым расстоянием 50 мм.  
Материал ручек на планке и цилиндрового механизма: алюминий. 
Рекомендуемая толщина двери: не более 36 мм. 
При необходимости замены цилиндра, рекомендуем приобрести цилиндровый механизм Avers серии LL.",Avers,0827/60,AB,box,24,,general,no,yes,faceplate,40.0,50.0,classic/rectangular,,16.0,0.0,cylindrical,flat key,5,included,30/30,aluminum,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00011373,Замок врезной Apecs 6000-WC/S-G,"Описание серии Врезные замки для межкомнатных дверей. 
Рекомендации по использованию с другими товарами (приобретаются отдельно):  
- ручки дверные Avers H-0661; 
 - цилиндровый механизм или фиксатор Apecs, Avers WC-0608; 
- накладки пустые, сувальдные или цилиндровые Apecs, Avers серий 06. 
- ответная планка  Apecs BP-0045 или ответная планка Apecs BP-0068 (для дверей ""с четвертью"" - с притвором).",Apecs,6000,G,pack,45,,interior doors with notch,no,yes,screws,45.0,72.0,classic/rectangular,,15.0,0.0,sdeadbolt,,1,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028069,Замок врезной Avers 1023/60-AC,"Описание серии Замки Avers серии 10 - универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 61,5 мм.  
В корпусе замка присутствует подшипник в узле ручки, обеспечивающий плавность хода и долгий ресурс службы.  
Рекомендуемая толщина двери: 35 - 40 мм. 
Рекомендуемый вес двери: до 50 кг.",Avers,1023/60,AC,box,20,,general,yes,yes,faceplate,40.0,61.5,cylindrical,3,18.0,12.0,cylindrical,flat key,5,included,30/30,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00020746,Замок врезной Avers ЗВ4-1-8 (бронза),,Avers,4,,box,10,,general,,yes,faceplate,55.0,55.0,cylindrical,3,23.0,12.0,cylindrical,flat key,4,included,35/35,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00011971,Замок врезной Apecs 1425-AB,"Описание серии Замки Apecs серии 14 - универсальные врезные замки под ручку и евроцилиндр для деревянных и  металлических входных дверей с межосевым расстоянием 58,5 мм. По посадочным размерам замки 14 серия подходят для замены замков ТНП25-0004 (Барановичи-ШО-25) и их аналогов. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Рекомендуемая толщина двери: 40 - 60 мм. 
Рекомендации по использованию с другими товарами: 
- механизм секретности  3 класса согласно ГОСТ и выше; 
- ответная планка Apecs BP-1425 при установке замка в деревянные двери.",Apecs,1425,AB,box,12,,general,yes,yes,faceplate,55.0,58.5,classic/rectangular,,20.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028070,Замок врезной Avers 1023/60-CR,"Описание серии Замки Avers серии 10 - универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 61,5 мм.  
В корпусе замка присутствует подшипник в узле ручки, обеспечивающий плавность хода и долгий ресурс службы.  
Рекомендуемая толщина двери: 35 - 40 мм. 
Рекомендуемый вес двери: до 50 кг.",Avers,1023/60,CR,box,20,,general,yes,yes,faceplate,40.0,61.5,cylindrical,3,18.0,12.0,cylindrical,flat key,5,included,30/30,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017197,Замок врезной Apecs 1601-AB,"Описание серии Замки Apecs серии 16 - универсальные врезные замки под ручку и евроцилиндр для деревянных и  металлических входных дверей с межосевым расстоянием 55 мм. 
По посадочным размерам замки 16 серии подходят для замены замков ДААЗ, Зенит ЗВ4-3.1 (04,06) и замков Меттем с межосевым расстоянием 55 мм. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Рекомендуемая толщина двери: 40 - 60 мм. 
Рекомендации по использованию с другими товарами: 
- механизм секретности  3 класса согласно ГОСТ и выше.",Apecs,1601,AB,box,12,,general,yes,yes,faceplate,55.0,55.0,classic/rectangular,,20.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00010967,Замок врезной Apecs 72-K-CR,"Описание серии Замки с крестовым механизмом секретности для межкомнатных деревянных дверей, технических дверей, дверей подсобных помещений. 
Ответная планка: в комплекте. 
Рекомендуемая толщина двери: 35-60 мм.",Apecs,72,CR,box,48,,Узкопрофильные двери,yes,yes,faceplate,20.0,0.0,Крюкообразный,,18.0,0.0,cylindrical,,5,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00020744,Замок врезной Avers ЗВ4-1-8 (белый),,Avers,4,,box,10,,general,,yes,faceplate,55.0,55.0,cylindrical,3,23.0,12.0,cylindrical,flat key,4,included,35/35,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035395,Замок врезной Apecs 8300-M-INOX,"Описание серии Замки Apecs серии 83 M - универсальные врезные замки под ручку и евроцилиндр с магнитным язычком и выдвижным ригелем для межкомнатных и проектных дверей с межосевым расстоянием 72 мм.  
Рекомендуемая толщина двери: от 40 мм.",Apecs,8300,,box,20,,interior doors,no,,faceplate,55.0,72.0,classic/rectangular,,20.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016821,Замок врезной Apecs 1227/60-G/GM,"Описание серии Замки Apecs серии 12 - универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 70 мм.  
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Рекомендуемая толщина двери: 35 - 40 мм. 
Рекомендуемый вес двери: до 40 кг.",Apecs,1227/60,G,box,20,,general,yes,yes,faceplate,40.0,70.0,classic/rectangular,,20.0,0.0,cylindrical,flat key,5,included,30/30,brass,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028761,Замок врезной противопожарный Avers 2000-Panic-ZN,"Описание серии Универсальные замки Avers 2000-Panic под ручку и евроцилиндр с межосевым расстоянием 72 мм предназначены для установки на двери аварийных  выходов. 
Составной квадрат в комплекте замка при его использовании позволяет открывать замок изнутри помещения простым нажатием на ручку, даже если замок закрыт (функция ""Антипаника""). 
Рекомендуемая толщина двери: от 40 мм. 
Рекомендации по использованию с другими товарами (приобретаются отдельно):  
- ручки на планке  HP-72.1303 и HP-72.1703 
Замок нельзя использовать с руками-штангами  APECS 1700A. 
Продукция требует профессиональной установки и рекомендована для производителей и установщиков дверей аварийных выходов.",Avers,2000,,pack,24,,fireproof,yes,,bolts,65.0,72.0,classic/rectangular,,14.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00002728,Замок врезной Apecs 90-K-CR,"Описание серии Замки с крестовым механизмом секретности для межкомнатных деревянных дверей, технических дверей, дверей подсобных помещений. 
Ответная планка: в комплекте. 
Рекомендуемая толщина двери: 35-60 мм.",Apecs,90,CR,box,48,,general,,yes,faceplate,45.0,0.0,classic/rectangular,,23.0,0.0,cylindrical,,5,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00015715,Замок врезной противопожарный Apecs 1900-INOX,"Описание серии Противопожарные замки Apecs с межосевым расстоянием 72 мм предназначены для установки в сертифицированные деревянные и металлические противопожарные двери. 
Замки сертифицированы согласно российского ГОСТ  5089-2011 по 2 или 3 классу (в зависимости от модели). 
Основные особенности противопожарных замков:  
- оцинкованный стальной корпус; 
- механика не содержит легкоплавких деталей; 
- лицевая  планка выполнена из оцинкованной или  
нержавеющей стали. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности 2 или 3  класса согласно ГОСТ и выше (в зависимости от класса модели замка согласно ГОСТ); 
- ответные планки Apecs BP-1900, BP- 3000 или BP-8300 (в зависимости от модели замка); 
- ручки на планке Apecs под евроцилиндр с межосевым расстоянием 72 мм., 
-раздельные ручки в комплекте с накладками цилиндровыми - H-0203-BL (DP-C-02), совместно с переходником Apecs 8/9 мм.,( для замков 1900,2000,3000) 
- раздельные ручки Apecs H-02XX-INOX  с накладками цилиндровыми  Apecs DP-C-02-INOX совместно с переходником Apecs 8/9 мм. ( для замков 1900,2000,3000)",Apecs,1900,,pack,24,,fireproof,yes,,faceplate,65.0,72.0,classic/rectangular,,21.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028086,Замок врезной Avers 2210/60-BN,"Описание серии Замки Avers серии 22 -  универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 85 мм. В замках 22 серии присутствует подшипник в узле ручки, обеспечивающий плавность хода и долгий ресурс службы. 
Рекомендуемая толщина двери: 
- для замков 2210/60 - 35 - 40 мм; 
- для замков 2223/70 и 2226/70 - 35 - 50 мм. 
Рекомендуемый вес двери: до 50 кг.",Avers,2210/60,,box,10,,general,yes,yes,faceplate,45.0,85.0,cylindrical,3,20.0,12.0,cylindrical,flat key,5,included,30/30,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00025705,Замок врезной Apecs 7300-20-R-NIS,"Описание серии Врезные замки для дверей из алюминиевого профиля. 
Ассортимент представлен моделями с роликовым фиксатором (индекс ""R"")  и моделями под ручку с фалевой защелкой. Универсальная фалевая защелка. Роликовый фиксатор регулируется по вылету от 0 до 8 мм. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Замки с фалевой защелкой комплектуются ответной планкой. 
Замки с роликовым фиксатором комплектуются ответной планкой и декоративными накладками на цилиндр. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности  2 класса согласно ГОСТ и выше; 
-  00017881 ручки дверные Apecs H-0903-INOX; 
- 00017882 накладки цилиндровые Apecs DP-C-09-INOX; 
- 00027547 ответная планка Apecs BP-7000-ZN.",Apecs,7300,NI,pack,30,,aluminum profile doors,yes,yes,faceplate,20.0,0.0,classic/rectangular,,15.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00025707,Замок врезной Apecs 7300-25-R-NIS,"Описание серии Врезные замки для дверей из алюминиевого профиля. 
Ассортимент представлен моделями с роликовым фиксатором (индекс ""R"")  и моделями под ручку с фалевой защелкой. Универсальная фалевая защелка. Роликовый фиксатор регулируется по вылету от 0 до 8 мм. 
Замки имеют сертификат соответствия согласно ГОСТ 5089-2011. 
Замки с фалевой защелкой комплектуются ответной планкой. 
Замки с роликовым фиксатором комплектуются ответной планкой и декоративными накладками на цилиндр. 
Рекомендации по использованию с другими товарами (приобретаются отдельно): 
- механизм секретности  2 класса согласно ГОСТ и выше; 
-  00017881 ручки дверные Apecs H-0903-INOX; 
- 00017882 накладки цилиндровые Apecs DP-C-09-INOX; 
- 00027547 ответная планка Apecs BP-7000-ZN.",Apecs,7300,NI,pack,30,,aluminum profile doors,yes,yes,faceplate,25.0,0.0,classic/rectangular,,15.0,0.0,cylindrical,,,not included,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00020750,Замок врезной сувальдный Avers ЗВ9-4-1-4 (бронза),,Avers,9,,box,10,,general,,yes,faceplate,55.0,55.0,cylindrical,3,23.0,12.0,sdeadbolt with double bit,,3,,,,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028074,Замок врезной Avers 1223/60-CR,"Описание серии Замки Avers серии 12 - универсальные врезные замки под ручку и евроцилиндр для деревянных межкомнатных и входных дверей с межосевым расстоянием 70 мм.  
Рекомендуемая толщина двери: 35 - 40 мм. 
Рекомендуемый вес двери: до 40 кг.",Avers,1223/60,CR,box,20,,general,yes,yes,faceplate,40.0,70.0,classic/rectangular,,20.0,0.0,cylindrical,flat key,5,included,30/30,ZAMAK,33x17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
